;Partido;Localidad;Link Indec;ADSL;CABLEMODEM;DIAL UP;FIBRA OPTICA;OTROS;SATELITAL;WIMAX;WIRELESS;Total general;id_provincia
1913;Luján de Cuyo;Vistalba;50063060;0;0;0;262;0;0;0;27;289;13
1914;Luján de Cuyo;La Puntilla;50063060;0;0;0;106;0;0;0;2;108;13
1915;Maipú;Barrancas;50070010;0;0;0;0;0;0;0;31;31;13
1916;Maipú;Cruz de Piedra;50070030;0;0;0;59;0;0;0;12;71;13
1917;Maipú;Fray Luis Beltrán;50070050;335;1;4;1;0;0;0;66;407;13
1918;Maipú;Maipú;50070060;922;4;15;4663;6;0;0;1356;6966;13
1919;Maipú;Rodeo del Medio;50070070;348;0;1;1;0;0;0;348;698;13
1920;Maipú;Russell;50070080;1083;0;15;3488;15;0;0;0;4601;13
1921;Maipú;San Roque;50070090;389;0;8;3114;0;0;0;104;3615;13
1922;Maipú;Barrio Jesús de Nazaret;50070020;0;0;0;0;0;0;0;33;33;13
1923;Maipú;El Pedregal;50070040;0;0;0;0;0;0;0;31;31;13
1924;Maipú;Villa Teresa;50070100;0;0;0;0;0;0;0;38;38;13
1925;Maipú;Coquimbito;50070090;0;0;0;7;0;0;0;0;7;13
1926;Maipú;General Gutierrez;50070040;0;0;0;57;0;0;0;0;57;13
1927;Maipú;Luzuriaga;50070090;0;0;0;287;0;0;0;0;287;13
1928;Malargüe;Las Leñas;50077030;0;0;0;3;0;0;0;0;3;13
1929;Malargüe;Malargüe;50077040;0;1613;4;4;0;5;0;28;1654;13
1930;OTROS;OTROS;Sin Datos;0;0;0;0;7;0;0;0;7;13
1931;Rivadavia;Andrade;50084010;0;0;0;0;0;0;0;13;13;13
1932;Rivadavia;Barrio Cooperativa Los Campamentos;50084020;0;0;0;0;0;0;0;5;5;13
1933;Rivadavia;Barrio Rivadavia;50084030;0;0;0;0;0;0;0;63;63;13
1934;Rivadavia;El Mirador;50084040;0;0;0;1;0;0;0;66;67;13
1935;Rivadavia;La Central;50084050;0;0;0;0;0;0;0;98;98;13
1936;Rivadavia;La Esperanza;50084060;0;0;0;0;0;0;0;33;33;13
1937;Rivadavia;La Florida;50084070;0;0;0;0;0;0;0;96;96;13
1938;Rivadavia;La Libertad;50084080;0;0;0;0;0;0;0;60;60;13
1939;Rivadavia;Los Árboles;50084090;0;0;0;0;0;0;0;8;8;13
1940;Rivadavia;Los Campamentos;50084100;0;0;0;0;0;0;0;81;81;13
1941;Rivadavia;Medrano;50084110;0;0;1;0;0;0;0;3;4;13
1942;Rivadavia;Mundo Nuevo;50084120;0;0;0;0;0;0;0;13;13;13
1943;Rivadavia;Reducción de Abajo;50084130;0;0;0;0;0;0;0;61;61;13
1944;Rivadavia;Rivadavia;50084140;828;0;8;2893;0;5;0;903;4637;13
1945;Rivadavia;Santa María de Oro;50084150;0;0;0;0;0;0;0;42;42;13
1946;San Carlos;Chilecito;50091020;0;0;0;0;0;0;0;153;153;13
1947;San Carlos;Eugenio Bustos;50091030;36;0;0;0;0;0;0;628;664;13
1948;San Carlos;La Consulta;50091040;164;0;0;0;0;1;0;639;804;13
1949;San Carlos;San Carlos;50091060;0;167;0;0;0;0;0;400;567;13
1950;San Carlos;Pareditas;50091050;0;0;0;86;1;0;0;33;120;13
1951;San Carlos;Barrio El Cepillo;50091010;0;0;0;0;0;0;0;47;47;13
1952;San Martín;Alto Salvador;50098090;0;0;0;34;0;0;0;19;53;13
1953;San Martín;Alto Verde;50098020;0;0;0;63;0;0;0;88;151;13
1954;San Martín;Chapanay;50098060;0;0;1;7;0;0;0;32;40;13
1955;San Martín;El Ramblón;50098077;0;0;0;0;0;0;0;107;107;13
1956;San Martín;Montecaseros;50098080;0;0;0;0;0;0;0;94;94;13
1957;San Martín;Nueva California;50098090;0;0;0;0;0;0;0;47;47;13
1958;San Martín;OTROS;Sin Datos;0;0;0;0;0;0;0;94;94;13
1959;San Martín;Palmira;50098090;0;0;0;515;0;0;0;19;534;13
1960;San Martín;San Martín;50098100;0;3;0;2813;0;2;0;894;3712;13
1961;San Martín;Tres Porteñas;50098110;0;0;0;3;0;0;0;209;212;13
1962;San Martín;El Espino;50098073;0;0;0;0;0;0;0;59;59;13
1963;San Rafael;25 de Mayo;50105220;0;79;1;0;0;0;0;14;94;13
1964;San Rafael;Cuadro Benegas;50105060;35;0;2;2313;0;0;0;418;2768;13
1965;San Rafael;El Nihuil;50105070;0;0;0;0;0;0;0;89;89;13
1966;San Rafael;Goudge;50105100;0;1;0;0;1;0;0;177;179;13
1967;San Rafael;San Rafael;50105210;3121;1757;215;13;216;0;0;1235;6557;13
1968;San Rafael;Punta del Agua;50105170;0;0;0;2;0;0;0;0;2;13
1969;San Rafael;Las Malvinas;50105130;0;0;0;0;0;0;0;54;54;13
1970;San Rafael;Monte Comán;50105150;0;0;0;1;1;0;0;450;452;13
1971;San Rafael;Rama Caída;50105180;0;0;0;0;0;0;0;459;459;13
1972;San Rafael;Real del Padre;50105190;0;0;0;0;0;0;0;670;670;13
1973;San Rafael;Salto de Las Rosas;50105200;0;0;1;0;0;0;0;365;366;13
1974;San Rafael;Villa Atuel;50105230;0;0;0;0;0;0;0;351;351;13
1975;San Rafael;Jaime Prats;50105110;0;0;0;0;0;0;0;94;94;13
1976;San Rafael;Capitán Montoya;50105050;0;0;0;0;0;0;0;2;2;13
1977;Santa Rosa;Barrio 12 de Octubre;50112010;0;0;0;3;0;0;0;0;3;13
1978;Santa Rosa;La Dormida;50112040;0;0;0;1;0;0;0;396;397;13
1979;Santa Rosa;Las Catitas;50112050;0;0;0;0;0;0;0;287;287;13
1980;Santa Rosa;Santa Rosa;50112060;0;0;0;2;0;0;0;153;155;13
1981;Tunuyán;Los Sauces;50119050;0;20;0;1;0;0;0;0;21;13
1982;Tunuyán;Tunuyán;50119060;473;1375;1;11;0;0;0;16;1876;13
1983;Tunuyán;Vista Flores;50119070;0;0;0;0;0;0;0;265;265;13
1984;Tunuyán;Campo Los Andes;50119020;0;55;0;0;0;0;0;0;55;13
1985;Tunuyán;Colonia Las Rosas;50119030;0;0;0;0;0;0;0;199;199;13
1986;Tupungato;San José;50126050;0;0;0;30;0;0;0;17;47;13
1987;Tupungato;Tupungato;50126060;517;0;0;3;0;6;0;598;1124;13
1988;Tupungato;Cordón del Plata;50126020;0;0;0;0;0;0;0;344;344;13
1989;Tupungato;La Arboleda;50126040;0;0;0;0;0;0;0;45;45;13
1990;25 de Mayo;25 de Mayo;54119060;0;0;0;0;538;2;0;0;540;14
1991;25 de Mayo;Colonia Alicia;54119020;0;0;0;0;20;0;0;32;52;14
1992;25 de Mayo;Colonia Aurora;54119030;0;0;0;0;10;1;0;61;72;14
1993;25 de Mayo;San Francisco de Asís;54119040;0;0;0;15;40;0;0;25;80;14
1994;25 de Mayo;Santa Rita;54119050;0;0;0;30;150;1;0;50;231;14
1995;25 de Mayo;Alicia Baja;54119025;0;0;0;0;0;0;0;24;24;14
1996;25 de Mayo;Alba Posse;54119010;0;0;0;40;0;0;0;0;40;14
1997;Apóstoles;Apóstoles;54007010;1776;3510;0;4;0;1;0;138;5429;14
1998;Apóstoles;Azara;54007020;0;10;0;0;0;1;0;146;157;14
1999;Apóstoles;San José;54007060;157;0;0;1;0;0;0;425;583;14
2000;Cainguás;Aristóbulo del Valle;54014010;2;1194;0;4;0;2;0;0;1202;14
2001;Cainguás;Campo Grande;54014020;9;0;0;4;0;1;0;0;14;14
2002;Cainguás;Dos de Mayo Núcleo I;54014030;0;0;0;1330;0;0;0;0;1330;14
2003;Cainguás;OTROS;Sin Datos;0;0;0;0;0;6;0;0;6;14
2004;Cainguás;Salto Encantado;54014080;0;42;0;0;0;1;0;22;65;14
2005;Cainguás;Pueblo Illia;54014070;0;0;0;0;0;0;0;38;38;14
2006;Cainguás;Dos de Mayo Núcleo III;54014050;0;0;0;0;0;0;0;81;81;14
2007;Candelaria;Bonpland;54021010;42;0;0;0;0;0;0;0;42;14
2008;Candelaria;Candelaria;54021020;794;1;0;0;0;2;0;0;797;14
2009;Candelaria;Mártires;54021050;0;0;0;0;13;0;0;3;16;14
2010;Candelaria;Profundidad;54021060;0;0;0;0;0;0;0;3;3;14
2011;Candelaria;Santa Ana;54021080;183;0;0;0;0;0;0;0;183;14
2012;Candelaria;Barrio Del Lago;54021005;0;0;0;14502;0;0;0;0;14502;14
2013;Capital;Garupá;54028010;1097;1038;0;7995;0;0;0;85;10215;14
2014;Capital;Nemesio Parma;54028020;0;0;0;0;0;0;0;1;1;14
2015;Capital;Posadas;54028030;6485;68562;0;5349;12;8;0;231;80647;14
2016;Concepción;Concepción de la Sierra;54035020;0;458;0;3;0;1;0;154;616;14
2017;Concepción;La Corita;54035030;0;12;0;0;0;0;0;0;12;14
2018;Eldorado;Colonia Victoria;54042010;6;0;0;0;0;0;0;0;6;14
2019;Eldorado;Eldorado;54042020;7452;0;0;0;5;1;0;0;7458;14
2020;Eldorado;Puerto Mado;54042060;0;0;0;0;1;0;0;0;1;14
2021;Eldorado;Santiago De Liniers;54042080;0;0;0;0;0;0;0;1;1;14
2022;General Manuel Belgrano;Bernardo de Irigoyen;54049020;0;0;0;1;370;0;0;0;371;14
2023;General Manuel Belgrano;Dos Hermanas;54049030;0;0;0;0;5;0;0;0;5;14
2024;Guaraní;El Soberbio;54056010;0;0;0;0;520;1;0;532;1053;14
2025;Guaraní;Fracrán;54056020;0;0;0;0;0;0;0;131;131;14
2026;Guaraní;San Vicente;54056030;0;0;0;2265;20;0;0;1036;3321;14
2027;Iguazú;Esperanza;54063010;706;2000;0;1;0;0;0;100;2807;14
2028;Iguazú;Libertad;54063020;337;0;0;0;0;0;0;0;337;14
2029;Iguazú;Puerto Iguazú;54063030;959;526;0;6714;0;3;0;0;8202;14
2030;Iguazú;Wanda;54063040;764;0;0;1;0;3;0;0;768;14
2031;Leandro N. Alem;Almafuerte;54070010;0;0;0;0;1;0;0;2;3;14
2032;Leandro N. Alem;Arroyo del Medio;54070020;0;0;0;0;0;0;0;2;2;14
2033;Leandro N. Alem;Caá - Yarí;54070030;0;0;0;0;0;0;0;1;1;14
2034;Leandro N. Alem;Cerro Azul;54070040;0;314;0;10;15;2;0;131;472;14
2035;Leandro N. Alem;Dos Arroyos;54070050;0;0;0;2;0;0;0;0;2;14
2036;Leandro N. Alem;Gobernador López;54070060;0;0;0;0;20;0;0;0;20;14
2037;Leandro N. Alem;Leandro N. Alem;54070070;899;3515;0;2;127;0;0;0;4543;14
2038;Leandro N. Alem;Olegario V. Andrade;54070080;0;0;0;0;0;0;0;7;7;14
2039;Leandro N. Alem;Villa Libertad (Municipio Leandro N. Alem);54070090;0;60;0;0;0;0;0;0;60;14
2040;Libertador Grl. San Martín;Capioví;54077010;267;487;0;0;6;1;0;402;1163;14
2041;Libertador Grl. San Martín;El Alcázar;54077020;0;0;0;0;0;1;0;0;1;14
2042;Libertador Grl. San Martín;Garuhapé;54077030;62;657;0;0;6;1;0;38;764;14
2043;Libertador Grl. San Martín;Puerto Leoni;54077050;0;0;0;0;0;0;0;238;238;14
2044;Libertador Grl. San Martín;Puerto Rico;54077060;3602;1390;0;0;59;0;0;65;5116;14
2045;Libertador Grl. San Martín;Ruiz de Montoya;54077070;2;270;0;0;1;1;0;44;318;14
2046;Libertador Grl. San Martín;San Miguel;54077100;1;0;0;0;0;0;0;0;1;14
2047;Montecarlo;Caraguatay;54084010;0;0;0;0;20;0;0;0;20;14
2048;Montecarlo;Montecarlo;54084030;1107;177;0;2781;480;0;0;0;4545;14
2049;Montecarlo;Puerto Piray;54084050;324;0;0;0;20;2;0;0;346;14
2050;Montecarlo;Taruma;54084060;0;0;0;0;0;1;0;0;1;14
2051;Oberá;Alberdi;54091010;0;0;0;23;0;0;0;2;25;14
2052;Oberá;Campo Ramón;54091020;0;324;0;12;15;1;0;0;352;14
2053;Oberá;Campo Viera;54091030;0;0;0;1;0;0;0;0;1;14
2054;Oberá;General Alvear;54091050;0;0;0;9;0;0;0;0;9;14
2055;Oberá;Guaraní;54091060;4;0;0;22;0;0;0;0;26;14
2056;Oberá;Los Helechos;54091070;0;0;0;20;20;0;0;0;40;14
2057;Oberá;Oberá;54091080;4453;385;0;2312;22;0;0;0;7172;14
2058;Oberá;Panambí;54091090;0;0;0;21;0;0;0;0;21;14
2059;Oberá;Panambi Kilómetro 15;54091105;0;0;0;0;50;0;0;0;50;14
2060;Oberá;Panambí Kilómetro 8;54091100;0;0;0;24;50;0;0;0;74;14
2061;Oberá;San Martín;54091110;0;0;0;7;0;0;0;0;7;14
2062;Oberá;Villa Bonita;54091120;0;24;0;12;0;0;0;0;36;14
2063;OTROS;OTROS;Sin Datos;0;0;0;0;4797;0;0;0;4797;14
2064;San Ignacio;Gobernador Roca;54098050;228;0;0;0;0;2;0;321;551;14
2065;San Ignacio;Helvecia;54098060;0;0;0;0;0;0;0;50;50;14
2066;San Ignacio;Hipólito Yrigoyen;54098070;0;0;0;0;0;0;0;373;373;14
2067;San Ignacio;Jardín América;54098080;710;0;0;2227;0;0;0;2143;5080;14
2068;San Ignacio;San Ignacio;54098110;552;0;0;0;0;1;0;1018;1571;14
2069;San Ignacio;Santo Pipó;54098120;224;0;0;0;0;0;0;475;699;14
2070;San Ignacio;Colonia Polana;54098010;0;0;0;0;0;0;0;26;26;14
2071;San Ignacio;Corpus;54098020;0;0;0;0;0;0;0;652;652;14
2072;San Ignacio;General Urquiza;54098040;0;0;0;0;0;0;0;83;83;14
2073;San Ignacio;Oasis;54098090;0;0;0;0;0;0;0;183;183;14
2074;San Ignacio;Roca Chica;54098100;0;0;0;0;0;0;0;221;221;14
2075;San Javier;Florentino Ameghino;54105010;0;0;0;0;60;0;0;0;60;14
2076;San Javier;Itacaruaré;54105020;0;95;0;0;0;0;0;0;95;14
2077;San Javier;Mojón Grande;54105030;0;0;0;0;35;0;0;0;35;14
2078;San Javier;San Javier;54105040;0;1302;0;5;40;3;0;400;1750;14
2079;San Pedro;Cruce Caballero;54112010;0;0;0;34;0;0;0;0;34;14
2080;San Pedro;OTROS;Sin Datos;0;0;0;0;15;0;0;0;15;14
2081;San Pedro;Paraíso;54112020;0;0;0;198;8;0;0;10;216;14
2082;San Pedro;Piñalito Sur;54112030;0;0;0;26;0;0;0;2;28;14
2083;San Pedro;San Pedro;54112040;0;849;0;864;281;0;0;865;2859;14
2084;San Pedro;Tobuna;54112050;0;0;0;14;0;0;0;2;16;14
2085;Aluminé;Aluminé;58007010;0;804;0;0;0;3;0;122;929;15
2086;Aluminé;Moquehue;58007015;0;0;0;0;0;0;0;208;208;15
2087;Aluminé;Villa Pehuenia;58007020;3;0;1;0;0;3;0;708;715;15
2088;Añelo;Añelo;58014010;0;3;0;366;0;19;0;366;754;15
2089;Añelo;San Patricio del Chañar;58014020;0;834;0;665;52;2;0;216;1769;15
2090;Catan LilL;Las Coloradas;58021010;0;0;2;0;0;1;0;61;64;15
2091;Chos Malal;Chos Malal;58042010;435;0;8;290;8;4;92;385;1222;15
2092;Chos Malal;Tricao Malal;58042020;0;0;0;0;0;0;0;70;70;15
2093;Collón Curá;Piedra del Águila;58028010;0;0;2;0;0;3;0;0;5;15
2094;Collón Curá;Santo Tomás;58028020;0;0;0;0;0;2;0;0;2;15
2095;Confluencia;Arroyito;58035010;0;0;0;0;0;0;0;22;22;15
2096;Confluencia;Centenario;58035030;2121;2050;0;2844;0;11;0;572;7598;15
2097;Confluencia;Cutral Có;58035040;4563;0;57;2;0;11;0;4260;8893;15
2098;Confluencia;El Chocón;58035050;0;0;0;0;0;3;0;220;223;15
2099;Confluencia;Mari Menuco;58035060;0;0;0;0;0;0;0;100;100;15
2100;Confluencia;Neuquén;58035070;5684;61780;343;16354;2605;40;2;2224;89032;15
2101;Confluencia;OTROS;Sin Datos;0;0;0;0;0;3;0;0;3;15
2102;Confluencia;Plaza Huincul;58035090;0;0;0;0;0;4;0;1422;1426;15
2103;Confluencia;Plottier;58035100;2357;2750;0;287;12;2;0;4281;9689;15
2104;Confluencia;Senillosa;58035110;0;0;0;456;0;2;0;1403;1861;15
2105;Confluencia;Villa El Chocón;58035120;0;0;1;0;6;0;0;215;222;15
2106;Confluencia;Vista Alegre Norte;58035130;176;0;0;330;0;0;0;10;516;15
2107;Confluencia;Vista Alegre Sur;58035140;120;0;0;325;0;1;0;0;446;15
2108;Confluencia;11 de Octubre;58035080;32;0;0;418;0;0;0;0;450;15
2109;Confluencia;Barrio Ruca Luhé;58035020;0;0;0;8;0;0;0;0;8;15
2110;Huiliches;Junín de los Andes;58049010;392;2181;2;1405;0;2;0;1375;5357;15
2111;Lácar;San Martín de los Andes;58056010;7252;1170;0;5498;0;6;0;846;14772;15
2112;Lácar;Villa Lago Meliquina;58056020;17;0;0;9;0;1;0;382;409;15
2113;Loncopué;Chorriaca;58063010;0;0;0;0;0;1;0;60;61;15
2114;Loncopué;Loncopué;58063020;0;1061;2;0;0;8;0;95;1166;15
2115;Los Lagos;Villa La Angostura;58070010;1386;0;9;276;9;3;0;236;1919;15
2116;Los Lagos;Villa Traful;58070020;0;0;0;0;0;4;0;0;4;15
2117;Minas;Andacollo;58077010;0;0;2;1;0;2;0;246;251;15
2118;Minas;Huinganco;58077020;0;0;1;0;0;1;0;82;84;15
2119;Minas;Las Ovejas;58077030;0;0;0;0;0;0;0;56;56;15
2120;Minas;Varvarco;58077060;0;0;0;0;0;0;0;20;20;15
2121;Minas;Villa Del Nahueve;58077070;0;0;0;0;0;0;0;20;20;15
2122;Minas;Manzano Amargo;58077050;0;0;0;0;0;0;0;10;10;15
2123;Ñorquín;Caviahué;58084010;0;0;1;0;0;3;0;179;183;15
2124;Ñorquín;Copahue;58084020;0;0;0;0;0;0;0;22;22;15
2125;Ñorquín;El Cholar;58084030;0;0;0;0;0;1;0;65;66;15
2126;Ñorquín;El Huecú;58084040;0;0;0;0;0;4;0;102;106;15
2127;Ñorquín;Taquimilán;58084050;0;0;0;0;0;0;0;35;35;15
2128;Pehuenches;Barrancas;58091010;0;0;0;0;0;2;58;0;60;15
2129;Pehuenches;Buta Ranquil;58091020;0;0;0;0;0;3;0;0;3;15
2130;Pehuenches;Rincón de los Sauces;58091040;739;46;5;558;3;5;0;382;1738;15
2131;Picún Leufú;Picún Leufú;58098020;0;0;0;0;0;1;0;301;302;15
2132;Picunches;Bajada del Agrio;58105010;0;0;0;0;0;0;0;0;0;15
2133;Picunches;Las Lajas;58105030;0;0;2;0;0;1;0;0;3;15
2134;Picunches;La Buitrera;58105020;0;0;0;0;0;1;0;0;1;15
2135;Zapala;Mariano Moreno;58112020;18;0;1;0;0;2;0;55;76;15
2136;Zapala;Zapala;58112040;3314;0;29;1475;29;1;0;2354;7202;15
2137;Zapala;Los Catutos;58112010;0;0;0;0;0;0;0;27;27;15
2138;25 de Mayo;Aguada de Guerra;62091010;0;0;0;0;0;0;0;19;19;16
2139;25 de Mayo;Clemente Onelli;62091020;0;0;0;30;0;0;0;0;30;16
2140;25 de Mayo;Colan Conhue;62091030;0;0;0;0;0;1;0;0;1;16
2141;25 de Mayo;El Caín;62091040;0;0;0;0;0;2;0;0;2;16
2142;25 de Mayo;Ingeniero Jacobacci;62091050;245;0;3;460;0;3;0;610;1321;16
2143;25 de Mayo;Los Menucos;62091060;0;0;0;0;0;2;0;44;46;16
2144;25 de Mayo;Maquinchao;62091070;0;0;0;0;0;6;0;179;185;16
2145;25 de Mayo;Pilquiniyeu;62091090;0;0;0;0;0;1;0;0;1;16
2146;9 de Julio;Comicó;62049010;0;0;0;0;0;2;0;0;2;16
2147;9 de Julio;Cona Niyeu;62049020;0;0;0;0;0;2;0;0;2;16
2148;9 de Julio;Ministro Ramos Mexía;62049030;0;0;0;6;0;1;0;146;153;16
2149;9 de Julio;Prahuaniyeu;62049040;0;0;0;0;0;1;0;0;1;16
2150;9 de Julio;Sierra Colorada;62049050;0;0;0;7;0;1;0;85;93;16
2151;9 de Julio;Yaminué;62049070;0;0;0;0;0;0;0;2;2;16
2152;9 de Julio;Treneta;62049060;0;0;0;0;0;0;0;2;2;16
2153;Adolfo Alsina;El Cóndor;62007020;0;0;0;0;0;0;0;553;553;16
2154;Adolfo Alsina;Guardia Mitre;62007040;0;0;0;0;0;2;0;184;186;16
2155;Adolfo Alsina;San Javier;62007080;0;0;0;0;0;1;0;211;212;16
2156;Adolfo Alsina;Viedma;62007090;2610;1389;91;10701;92;6;0;474;15363;16
2157;Avellaneda;Chimpay;62014030;0;0;0;14;0;3;0;0;17;16
2158;Avellaneda;Choele Choel;62014040;486;822;1;1062;0;2;0;17;2390;16
2159;Avellaneda;Coronel Belisle;62014050;0;0;0;257;0;1;0;5;263;16
2160;Avellaneda;Darwin;62014060;0;0;0;179;0;1;0;1;181;16
2161;Avellaneda;Lamarque;62014070;0;1735;1;19;0;1;0;25;1781;16
2162;Avellaneda;Luis Beltrán;62014080;0;1063;1;655;0;2;0;41;1762;16
2163;Avellaneda;Pomona;62014090;0;223;0;0;0;5;0;2;230;16
2164;Bariloche;El Bolsón;62021030;2362;175;0;2366;0;2;0;1067;5972;16
2165;Bariloche;Rio Villegas;62021050;0;0;0;0;0;8;0;0;8;16
2166;Bariloche;San Carlos de Bariloche;62021060;14393;2587;212;15382;15215;4;0;2005;49798;16
2167;Bariloche;Villa Catedral;62021080;133;0;0;0;0;0;0;0;133;16
2168;Bariloche;Villa Llao Llao;62021030;218;0;0;0;0;0;0;0;218;16
2169;Bariloche;Villa Los Coihues;62021100;0;0;0;0;0;1;0;0;1;16
2170;Bariloche;Villa Mascardi;62021110;0;0;0;4;0;0;0;0;4;16
2171;Bariloche;El Foyel;62021040;0;0;0;0;0;3;0;0;3;16
2172;Conesa;General Conesa;62028020;87;0;0;1036;0;1;0;22;1146;16
2173;Conesa;OTROS;Sin Datos;0;0;0;0;0;1;0;0;1;16
2174;El Cuy;El Cuy;62035030;62;0;7;0;0;5;0;0;74;16
2175;El Cuy;Las Perlas;62035040;0;0;0;208;0;1;0;144;353;16
2176;El Cuy;Mencué;62035050;0;0;0;0;0;2;0;0;2;16
2177;El Cuy;Valle Azul;62035080;0;0;0;0;0;1;0;7;8;16
2178;El Cuy;Aguada Guzmán;62035010;0;0;0;0;0;2;0;0;2;16
2179;El Cuy;Naupa Huen;62035060;0;0;0;1;0;0;0;0;1;16
2180;El Cuy;Cerro Policía;62035020;0;0;0;1;0;0;0;0;1;16
2181;General Roca;Allen;62042010;1680;0;17;2;0;4;0;721;2424;16
2182;General Roca;Barda del Medio;62042030;0;0;1;0;0;1;0;260;262;16
2183;General Roca;Barrio Chacra Monte;62042080;0;0;0;0;0;0;0;6;6;16
2184;General Roca;Barrio El Labrador;62042120;0;0;0;0;0;0;0;12;12;16
2185;General Roca;Barrio Guerrico;62042160;200;0;4;89;0;0;0;2;295;16
2186;General Roca;Barrio La Defensa;62042210;0;0;0;0;0;0;0;8;8;16
2187;General Roca;Barrio Mosconi;62042270;0;0;0;0;0;0;0;23;23;16
2188;General Roca;Catriel;62042360;0;0;0;507;2619;2;0;19;3147;16
2189;General Roca;Cervantes;62042370;0;1;0;0;0;2;0;268;271;16
2190;General Roca;Chichinales;62042380;0;0;0;2;0;1;0;232;235;16
2191;General Roca;Cinco Saltos;62042390;1752;0;4;1239;135;1;0;1016;4147;16
2192;General Roca;Cipolletti;62042400;2;21106;1;436;205;7;0;727;22484;16
2193;General Roca;Contralmirante Cordero;62042410;0;0;0;0;0;1;0;70;71;16
2194;General Roca;General Enrique Godoy;62042430;0;0;0;2;0;1;0;284;287;16
2195;General Roca;General Fernández Oro;62042440;337;0;2;1296;92;2;0;681;2410;16
2196;General Roca;General Roca;62042450;4250;16560;181;886;181;8;0;1073;23139;16
2197;General Roca;Ingeniero Luis A. Huergo;62042460;359;0;2;5;0;2;0;404;772;16
2198;General Roca;Mainqué;62042480;0;0;0;0;0;1;0;96;97;16
2199;General Roca;Peñas Blancas;62042265;0;0;0;0;0;2;0;0;2;16
2200;General Roca;Sargento Vidal;62042520;0;0;0;0;0;0;0;23;23;16
2201;General Roca;Villa Manzano;62042550;0;0;0;0;0;23;0;357;380;16
2202;General Roca;Villa Regina;62042560;2116;0;5;133;0;18;0;425;2697;16
2203;General Roca;Villa San Isidro;62042570;0;0;0;44;0;0;0;15;59;16
2204;General Roca;Bajo San Cayetano;62042020;0;0;0;0;0;0;0;1;1;16
2205;General Roca;Barrio El Petróleo;62042140;0;0;0;0;0;0;0;3;3;16
2206;General Roca;Barrio Fátima;62042147;0;0;0;0;0;0;0;3;3;16
2207;General Roca;Barrio Frontera;62042150;0;0;0;0;0;0;0;2;2;16
2208;General Roca;Barrio Isla 10;62042170;0;0;0;0;0;0;0;3;3;16
2209;General Roca;Barrio La Barda;62042180;0;0;0;0;0;0;0;2;2;16
2210;General Roca;Barrio La Costa;62042190;0;0;0;0;0;0;0;2;2;16
2211;General Roca;Barrio La Ribera - Barrio APYCAR;62042230;0;0;0;0;0;0;0;8;8;16
2212;General Roca;Barrio Luisillo;62042245;0;0;0;0;0;0;0;1;1;16
2213;General Roca;Barrio Mar del Plata;62042250;0;0;0;0;0;0;0;8;8;16
2214;General Roca;Barrio Moño Azul;62042265;0;0;0;0;0;0;0;1;1;16
2215;General Roca;Barrio Norte (municipio de Cipolletti);62042280;0;0;0;0;0;0;0;1;1;16
2216;General Roca;Barrio Pinar;62042297;0;0;0;0;0;0;0;2;2;16
2217;General Roca;Barrio Porvenir;62042310;0;0;0;0;0;0;0;1;1;16
2218;General Roca;Barrio Puente 83;62042330;0;0;0;0;0;0;0;3;3;16
2219;General Roca;Barrio Santa Lucia;62042335;0;0;0;0;0;0;0;2;2;16
2220;General Roca;Barrio Santa Rita;62042340;0;0;0;0;0;0;0;3;3;16
2221;General Roca;Barrio Unión;62042350;0;0;0;0;0;0;0;6;6;16
2222;General Roca;Ingeniero Otto Krause;62042470;0;0;0;0;0;0;0;2;2;16
2223;General Roca;Paso Córdova;62042490;0;0;0;0;0;0;0;12;12;16
2224;General Roca;Puente Cero;62042240;0;0;0;0;0;0;0;3;3;16
2225;General Roca;Villa Alberdi;62042530;0;0;0;0;0;1;0;5;6;16
2226;General Roca;Villa del Parque;62042540;0;0;0;0;0;0;0;1;1;16
2227;General Roca;Ferri;62042420;0;0;0;0;0;0;0;451;451;16
2228;General Roca;Barrio Destacamento;62042115;0;0;0;0;0;1;0;0;1;16
2229;Ñorquincó;Mamuel Choique;62056020;0;0;0;1;0;0;0;0;1;16
2230;Ñorquincó;Ñorquincó;62056030;0;0;0;0;0;7;0;0;7;16
2231;Ñorquincó;Río Chico (Est. Cerro Mesa);62056050;0;0;0;0;0;2;0;0;2;16
2232;Pichi Mahuida;Colonia Juliá y Echarren;62063010;0;11;0;1;0;1;0;22;35;16
2233;Pichi Mahuida;Río Colorado;62063020;860;2729;6;603;0;5;0;1297;5500;16
2234;Pichi Mahuida;Barrio Esperanza;62063005;0;0;0;1;0;0;0;0;1;16
2235;Pichi Mahuida;Juventud Unida;62063013;0;0;0;1;0;0;0;0;1;16
2236;Pichi Mahuida;Salto Andersen;62063060;0;0;0;0;0;1;0;0;1;16
2237;Pilcaniyeu;Comallo;62070010;0;0;0;6;0;4;0;292;302;16
2238;Pilcaniyeu;Dina Huapi;62070020;383;0;2;2;100;2;0;16;505;16
2239;Pilcaniyeu;Laguna Blanca;62070030;0;0;0;0;0;2;0;0;2;16
2240;Pilcaniyeu;Pilcaniyeu;62070060;0;0;0;0;0;4;0;0;4;16
2241;Pilcaniyeu;Pilquiniyeu del Limay;62070070;0;0;0;1;0;0;0;0;1;16
2242;Pilcaniyeu;Paso Flores;62070030;0;0;0;0;0;2;0;0;2;16
2243;Pilcaniyeu;Villa Llanquín;62070080;0;0;0;0;0;1;0;0;1;16
