;Partido;Localidad;Link Indec;Otros;0,256 Mbps;0,375 Mbps;0,5 Mbps;0,512 Mbps;0,625 Mbps;0,75 Mbps;1 Mbps;1,25 Mbps;1,5 Mbps;2 Mbps;2,2 Mbps;2,5 Mbps;3 Mbps;3,3 Mbps;3,5 Mbps;4 Mbps;4,5 Mbps;5 Mbps;6 Mbps;6,4 Mbps;7 Mbps;7,5 Mbps;8 Mbps;9 Mbps;10 Mbps;10,2 Mbps;11 Mbps;12 Mbps;12,3 Mbps;13 Mbps;14 Mbps;15 Mbps;16 Mbps;17 Mbps;18 Mbps;20 Mbps;20,5 Mbps;21 Mbps;22 Mbps;23 Mbps;24 Mbps;25 Mbps;25,1 Mbps;25,5 Mbps;26 Mbps;27 Mbps;30 Mbps;31 Mbps;32 Mbps;34 Mbps;35 Mbps;36 Mbps;38 Mbps;39 Mbps;40 Mbps;41 Mbps;45 Mbps;46 Mbps;48 Mbps;49 Mbps;50 Mbps;50,1 Mbps;50,25 Mbps;51 Mbps;55 Mbps;58 Mbps;59 Mbps;60 Mbps;61 Mbps;62 Mbps;64 Mbps;65 Mbps;66 Mbps;70 Mbps;75 Mbps;78 Mbps;80 Mbps;83 Mbps;85 Mbps;90 Mbps;92 Mbps;95 Mbps;100 Mbps;100,25 Mbps;110 Mbps;120 Mbps;122 Mbps;125 Mbps;126 Mbps;130 Mbps;140 Mbps;150 Mbps;157 Mbps;158 Mbps;160 Mbps;164 Mbps;165 Mbps;180 Mbps;200 Mbps;212 Mbps;220 Mbps;225 Mbps;234 Mbps;240 Mbps;250 Mbps;256 Mbps;275 Mbps;300 Mbps;320 Mbps;325 Mbps;330 Mbps;340 Mbps;400 Mbps;450 Mbps;480 Mbps;500 Mbps;512 Mbps;520 Mbps;540 Mbps;600 Mbps;680 Mbps;700 Mbps;800 Mbps;850 Mbps;900 Mbps;950 Mbps;1000 Mbps;1024 Mbps;Total general;id_provincia
492;Necochea;OTROS;Sin Datos;;;;;;;;;;;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16,0;1
493;Olavarría;Colonia Hinojo;6595070;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1
494;Olavarría;Hinojo;6595060;;;;1,0;;;;;;;;;;;;;;;;;;;;6,0;;;;;;;;;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,0;1
495;Olavarría;Olavarría;6595070;7,0;;;5,0;;;5,0;1,0;;;2,0;;;123,0;;227,0;;;685,0;;;;;470,0;;1345,0;;;;;;;911,0;;;;35,0;;;;;;;;;;;14,0;;;;;;;;;;;;;;1554,0;;;;;;;;;;;;;;;;;;;;;;9614,0;;;;;;;;;;;;;;;;;;;;;;;;;8727,0;;;;;;;;686,0;;;;;;;;;;;11,0;;24422,0;1
496;Olavarría;Sierra Chica;6595100;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60,0;;;;;;;;;;;;;;;;;;;;;;250,0;;;;;;;;;;;;;;;;;;;;;;;;;195,0;;;;;;;;4,0;;;;;;;;;;;;;510,0;1
497;Olavarría;Sierras Bayas;6595110;;;;;;;;;;;;;;;;28,0;;;;;;;;90,0;;;;;;;;;157,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;275,0;1
498;Olavarría;Villa Alfredo Fortabat;6595120;;;;;;;;;;;;;;;;;;;;;;;;;;191,0;;;;;;;;;;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;195,0;1
499;OTROS;OTROS;Sin Datos;39162,0;;;27866,0;;;;8,0;;;;;;5,0;;6,0;;;1,0;2,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67051,0;1
500;Patagones;Bahía San Blas;6602010;;;;;;;;;;;3,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,0;1
501;Patagones;Carmen de Patagones;6602030;4159,0;;;1,0;;;6,0;;;;;;;3,0;;159,0;;;;;;2,0;;376,0;;6,0;;;;;;3,0;575,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5290,0;1
502;Patagones;José B. Casas;6602040;;;;;;;;;;;2,0;;;;;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,0;1
503;Patagones;Juan A. Pradere;6602050;;;;;;;;;;;2,0;;;;;;2,0;;;44,0;;;;;;;;;41,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89,0;1
504;Patagones;Stroeder;6602060;;;;;;;;;;;11,0;;;;;;6,0;;157,0;;;;;;;;;;;;;;;;;;452,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;626,0;1
505;Patagones;Villalonga;6602070;;;;;;;;;;;71,0;;;;;3,0;76,0;;;98,0;;;;9,0;;201,0;;;;;;;105,0;;;;548,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1111,0;1
506;Pehuajó;Capitán Castro;6609010;;;;;;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;1
507;Pehuajó;Chiclana;6609080;;;;;;;;6,0;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,0;1
508;Pehuajó;Francisco Madero;6609030;;;;;;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;1
509;Pehuajó;Inocencio Sosa;6609035;;;;;;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;1
510;Pehuajó;Juan José Paso;6609040;10,0;;;;;;;;;;272,0;;;72,0;;;31,0;;;16,0;;;;;;;;;;;;;;;;;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;413,0;1
511;Pehuajó;Magdala;6609050;;;;;;;;4,0;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,0;1
512;Pehuajó;Mones Cazón;6609060;;;;;;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;1
513;Pehuajó;Nueva Plata;6609070;;;;;;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;1
514;Pehuajó;Pehuajó;6609080;164,0;;;;;;20,0;1,0;;;;;;152,0;;758,0;;;624,0;;;;;1391,0;;299,0;;;;;;;1226,0;;;;;;;;;;;;;;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4639,0;1
515;Pehuajó;San Bernardo  (Est. Guanaco);6609090;;;;;;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;1
516;Pehuajó;San Esteban;6609020;;;;;;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;1
517;Pellegrini;Pellegrini;6616030;;;;1,0;;;;;;;2,0;;;;;14,0;;;;827,0;;;;56,0;;;;;;;;;241,0;;;;;;;;;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1143,0;1
518;Pergamino;Acevedo;6623010;110,0;;;;;;;;;;;;;5,0;;;;;337,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;452,0;1
519;Pergamino;Fontezuela;6623020;;;;;;;;32,0;;;;;;2,0;;;;;;95,0;;;;;;10,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;140,0;1
520;Pergamino;Guerrico;6623030;1,0;;;;;;;;;;;;;;;;;;115,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;116,0;1
521;Pergamino;Juan A. de la Peña;6623040;;;;;;;;;;;;;;;;;;;51,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51,0;1
522;Pergamino;Juan Anchorena  (Est. Urquiza);6623050;;;;;;;;63,0;;;1,0;;;5,0;;;;;;228,0;;;;;;18,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;316,0;1
523;Pergamino;La Violeta;6623060;;;;;;;;346,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346,0;1
524;Pergamino;Manuel Ocampo;6623070;;;;;;;;;;;;;;;;;;;374,0;;;;;;;118,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;492,0;1
525;Pergamino;Mariano H. Alfonzo  (Est. San Patricio);6623090;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1
526;Pergamino;Pergamino;6623100;14,0;;;3,0;1,0;;95,0;;;;;;;;;1213,0;;;252,0;1,0;;;;918,0;;170,0;;;;;;;499,0;;;;11,0;;;;;;1,0;;;;;16,0;;;;;;;;;;;;;;1237,0;;;;;;;;;;;;;;;;;;;;;;10286,0;;;;;;;;;;;;;;;;;;;;;;;;;7668,0;;;;;;;;691,0;;;;;;;;;;;15,0;;23091,0;1
527;Pergamino;Pinzón;6623110;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1
528;Pergamino;Rancagua;6623120;;;;;;;;;;;109,0;;;;;;;;102,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;211,0;1
529;Pergamino;Villa San José;6623140;;;;;;;;;;;;;;15,0;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18,0;1
530;Pila;Casalins;6630010;;;;;;;;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,0;1
531;Pila;Pila;6630020;;;;;;;;;;;;;;;;;;;;11,0;;;;19,0;;;;;15,0;;;;12,0;;;;4,0;;;;;;;;;;;10,0;;;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74,0;1
532;Pilar;Del Viso;6638040;2,0;;;;;;;46,0;;;143,0;;;526,0;;;6,0;;31,0;1493,0;;;;202,0;;2033,0;;;683,0;;;;11,0;;;;670,0;;;;;;368,0;;;;;2566,0;;;;;;;;352,0;;;;;;5114,0;;;;;;;1255,0;;;;;;;291,0;;;;;;;;3254,0;;;;;;;;;463,0;;;;;;;89,0;;;;;;;;;2322,0;;;;;;;;231,0;;;;308,0;;;;;;;147,0;;22606,0;1
533;Pilar;Fátima;6638040;11,0;;;;;;4,0;;;;;;;357,0;;27,0;;;;1,0;;;;7,0;;;;;;;;;3,0;;;;6,0;;;;;;;;;;;11,0;;;;;;;;;;;;;;2563,0;;;;;;;7,0;;;;;;;;;;;;;;;23,0;;;;;;;;;2,0;;;;;;;;;;;;;;;;31,0;;;;;;;;5,0;;;;;;;;;;;17,0;;3075,0;1
534;Pilar;La Lonja;6638040;83,0;;;;;;;124,0;;;30,0;;;444,0;;;5,0;;;588,0;;;;55,0;;952,0;;;60,0;;;;5,0;;;;56,0;;;;;;33,0;;;;;109,0;;;;;;;;151,0;;;;;;271,0;;;;;;;120,0;;;;;;;11,0;;;;;;;;714,0;;;;;;;;;54,0;;;;;;;147,0;;;;;;;13,0;;907,0;;;;;1,0;;;201,0;22,0;;;43,0;;;;;;;11,0;;5210,0;1
535;Pilar;Los Cachorros;6638040;;;;;;;;;;;;;;;;;;;2,0;;;;;;;83,0;;;;;;;;;;;;;;;;;2,0;;;;;;;;;;;;;;;;;;;6,0;;;;;;;1631,0;;;;;;;319,0;;;;;;;;127,0;;;;;;;;;658,0;;;;;;;;;;;;;;;;164,0;;;;;;;;68,0;;;;;;;;;;;214,0;;3274,0;1
536;Pilar;Manuel Alberti;6638040;;;;;;;;;;;;;;;;;;;;;;;;;;2,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;95,0;;;;;;;;;;;;;;;;;;;;;;619,0;;;;;;;;;;;;;;;;;;;;;;;;;1050,0;;;;;;;;612,0;;;;;;;;;;;;;2379,0;1
537;Pilar;Manzanares;6638040;;;;;;;;;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;396,0;;;;;;;1,0;;;;;;;;;;;;;;;;;103,0;;;;;;;;;;;;;;;;46,0;;;;;;;;25,0;;;;;;;;;;;120,0;;697,0;1
538;Pilar;Maquinista F. Savio (oeste);6638040;;;;;;;;;;;;;;5,0;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54,0;1
539;Pilar;OTROS;Sin Datos;;;;;;;;;;;;;;31,0;;;;;;237,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;274,0;1
540;Pilar;Pilar;6638040;126,0;;;9,0;2,0;;44,0;83,0;;;341,0;;;256,0;;238,0;10,0;;19,0;1410,0;;;;375,0;;3340,0;;;132,0;;;;389,0;;;;9134,0;;;;;;114,0;;;;;10750,0;;;;;;;;23,0;;;;;;2572,0;;;;;;;4850,0;;;;;;;1168,0;;;;;;;;3250,0;;;;;;;;;2373,0;;;;;;;211,0;;;;;;;;;1572,0;;;;;;;;514,0;;;;13,0;;;;;;;614,0;;43932,0;1
541;Pilar;Presidente Derqui;6638040;;;;;;;;;;;;;;14,0;;;1564,0;;9,0;239,0;;;;;;512,0;;;;;;;;;;;;;;;;;24,0;;;;;5,0;;;;;;;;;;;;;;28,0;;;;;;;2125,0;;;;;;;468,0;;;;;;;;1244,0;;;;;;;;;1151,0;;;;;;;;;;;;;;;;307,0;;;;;;;;110,0;;;;;;;;;;;218,0;;8018,0;1
542;Pilar;Santa Teresa;6638040;;;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,0;1
543;Pilar;Tortuguitas;6638040;;;;;2,0;;;;;;;;;1,0;;;;;;2,0;;;;;;;;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,0;1
544;Pilar;Villa Astolfi;6638040;;;;;;;;;;;;;;1,0;;;;;;8,0;;;;;;20,0;;;;;;;;;;;;;;;;;25,0;;;;;1,0;;;;;;;;;;;;;;3,0;;;;;;;690,0;;;;;;;130,0;;;;;;;;190,0;;;;;;;;;255,0;;;;;;;;;;;;;;;;58,0;;;;;;;;29,0;;;;;;;;;;;55,0;;1465,0;1
545;Pilar;Villa Rosa;6638040;11,0;;;;;;17,0;;;;4,0;;;71,0;;160,0;;;4,0;397,0;;;;142,0;;113,0;;;3,0;;;;158,0;;;;365,0;;;;;;22,0;;;;;9,0;;;;;;;;;;;;;;295,0;;;;;;;1587,0;;;;;;;366,0;;;;;;;;1953,0;;;;;;;;;767,0;;;;;;;58,0;;;;;;;;;1915,0;;;;;;;;619,0;;;;7,0;;;;;;;135,0;;9178,0;1
546;Pilar;Zelaya;6638040;;;;;;;;;;;;;;6,0;;;;;;7,0;;;;;;19,0;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,0;;43,0;1
547;Pinamar;Carilo;6644010;;;;;;;;22,0;;;1,0;;;;;;;;1,0;;;;;;;5,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;111,0;;;;;;;;;;;;;;;;;;;;;;335,0;;;;;;;;;;;;;;;;;;;;;;;;;250,0;;;;;;;;16,0;;;;;;;;;;;;;742,0;1
548;Pinamar;Pinamar;6644010;1000,0;;;2,0;1,0;;3,0;72,0;;;1,0;;;38,0;;21,0;;;3,0;278,0;;;;19,0;;8705,0;;;;;;;94,0;;;;20,0;;;;;;;;;;;14812,0;;;;;;;;;;;;;;207,0;;;;;;;;;;;;;;;;;;;;;;1406,0;;;;;;;;;;;;;;;;;;;;;;;;;1037,0;;;;;;;;85,0;;;;;;;;;;;;;27804,0;1
549;Presidente Perón;Guernica;6648010;4,0;;;;;;5,0;;;;42,0;;;49,0;;42,0;15,0;;26,0;;;3,0;;14,0;;460,0;;;;;;;19,0;;;;3,0;;;;;;20,0;;;;;6319,0;;;;;;;;;;;;;;153,0;;;;;;;5816,0;;;;;;;1143,0;;;;;;;;2357,0;;;;;;;;;2382,0;;;;;;;;;;;;;;;;559,0;;;;;;;;187,0;;;;;;;;;;;259,0;;19877,0;1
550;Puán;Bordenave;6651020;;;;1,0;;;;;;141,0;;;;17,0;;;;;1,0;;;;;;;;;;;;;;166,0;;;;;;;;;;4,0;;;;;;;;;;;;;;;;;;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;332,0;1
551;Puán;Darregueira;6651030;2142,0;;;;;;;;;;;;;;;11,0;;;;;;;;30,0;;;;;;;;;198,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2382,0;1
552;Puán;Puán;6651080;;;;1,0;;;;;;;;;;;;;;;;;;;;;;1103,0;;;;;;;;;;;765,0;;;;;;;;;;;324,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2193,0;1
553;Puán;San Germán;6651090;;;;;;;;;;;;;;17,0;;;;;;36,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53,0;1
554;Puán;Villa Iris;6651110;;;;;;;;;;;;;;;;;;;;;;;;;;104,0;;;711,0;;;;;;;;;;;;;24,0;;;;;;;;;;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;843,0;1
555;Punta Indio;Pipinas;6655030;;;;;;;;;;;;;;;;;114,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114,0;1
556;Punta Indio;Punta Indio;6655040;;;;;;;;;;;;;;;;;;;78,0;;;;;;;30,0;;;;;;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;115,0;1
557;Punta Indio;Verónica;6655050;;;;;;;;;;;;;;;;28,0;816,0;;;;;;;75,0;;;;;;;;;127,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1047,0;1
558;Quilmes;Bernal;6658010;;;;3,0;1,0;;17,0;5,0;;;1,0;;;4,0;;45,0;;;4,0;3,0;;;;44,0;;1425,0;;;;;;;52,0;;;;5,0;;;;;;155,0;;;;;9553,0;;;;;;;;;;;;;;611,0;;;;;;;4924,0;;;;;;;998,0;;;;;;;;5746,0;;;;;;;;;2698,0;;;;;;;;;;;;;;;;3498,0;;;;;;;;748,0;;;;;;;;;;;386,0;;30926,0;1
559;Quilmes;Bernal Oeste;6658010;;;;;;;3,0;21,0;;;1,0;;;13,0;;59,0;171,0;;1,0;230,0;;;;120,0;;474,0;;;83,0;;;;84,0;;;;75,0;;;1,0;;;1,0;;;;;576,0;;;;;;;;1,0;;;;;;198,0;;;;;;;;;;;;;;;;;;;;;;1453,0;;;;;;;;;;;;;;;;;;;;;;;;;1702,0;;;;;;;;275,0;;;;;;;;;;;4,0;;5546,0;1
560;Quilmes;Don Bosco;6658010;;;;;;;;2,0;;;;;;1,0;;4,0;;;;1,0;;;;1,0;;58,0;;;;;;;;;;;2,0;;;;;;3,0;;;;;3,0;;;;;;;;;;;;;;157,0;;;;;;;398,0;;;;;;;109,0;;;;;;;;1011,0;;;;;;;;;275,0;;;;;;;;;;;;;;;;755,0;;;;;;;;170,0;;;;;;;;;;;79,0;;3029,0;1
561;Quilmes;Ezpeleta;6658010;;;;;;;2,0;3,0;;;;;;320,0;;19,0;;;4,0;13,0;;;;24,0;;458,0;;;;;;;69,0;;;;;;;;;;16,0;;;;;2564,0;;;;;;;;;;;;;;204,0;;;;;;;3554,0;;;;;;;850,0;;;;;;;;3263,0;;;;;;;;;1753,0;;;;;;;;;;;;;;;;2545,0;;;;;;;;468,0;;;;;;;;;;;301,0;;16430,0;1
562;Quilmes;Ezpeleta Oeste;6658010;;;;;;;3,0;;;;;;;9,0;;9,0;;;;55,0;;;;7,0;;25,0;;;;;;;30,0;;;;34,0;;;;;;;;;;;3847,0;;;;;;;;;;;;;;52,0;;;;;;;;;;;;;;;;;;;;;;617,0;;;;;;;;;;;;;;;;;;;;;;;;;703,0;;;;;;;;98,0;;;;;;;;;;;1,0;;5490,0;1
563;Quilmes;Quilmes;6658010;3,0;1,0;;8,0;2,0;;18,0;42,0;;;10,0;;;37,0;;54,0;136,0;;44,0;271,0;;;;38,0;;1970,0;;;;;;;32,0;;;;222,0;;;;;;122,0;;;;;12027,0;;;;;;;;;;;;;;2019,0;;;;;;;9855,0;;;;;;;2110,0;;;;;;;;14755,0;;;;;;;;;4961,0;;;;;;;;;;;;;;;;10147,0;;;;;;;;1976,0;;;;;;;;;;;942,0;;61802,0;1
